hex_id,hex_area,canopykmsq,canopy_per,centroid_x,centroid_y
11661248,106088.115,14361.981,13.538,535091.5244,182100.7975
11661250,106088.115,19896.765,18.755,535091.5244,182450.7975
11661252,106088.115,20519.109,19.342,535091.5244,182800.7975
11661254,106088.115,20107.294,18.953,535091.5244,183150.7975
11661256,106088.115,38133.14,35.945,535091.5244,183500.7975
11661258,106088.115,26213.768,24.709,535091.5244,183850.7975
11661260,106088.115,23118.577,21.792,535091.5244,184200.7975
11661262,106088.115,23463.019,22.117,535091.5244,184550.7975
11661264,106088.115,18589.287,17.522,535091.5244,184900.7975
11661266,106088.115,21444.998,20.214,535091.5244,185250.7975
11661268,106088.115,20445.775,19.272,535091.5244,185600.7975
11661270,106088.115,20246.328,19.084,535091.5244,185950.7975
11661272,106088.115,38719.119,36.497,535091.5244,186300.7975
11661274,106088.115,24327.364,22.931,535091.5244,186650.7975
11661276,106088.115,17257.428,16.267,535091.5244,187000.7975
11661278,106088.115,74640.413,70.357,535091.5244,187350.7975
11661280,106088.115,82671.162,77.927,535091.5244,187700.7975
11661282,106088.115,21160.824,19.946,535091.5244,188050.7975
11661284,106088.115,15515.225,14.625,535091.5244,188400.7975
11661286,106088.115,14672.455,13.83,535091.5244,188750.7975
11661288,106088.115,12531.712,11.813,535091.5244,189100.7975
11661290,106088.115,12102.097,11.408,535091.5244,189450.7975
11661292,106088.115,3323.535,3.133,535091.5244,189800.7975
11661294,106088.115,5707.788,5.38,535091.5244,190150.7975
11661296,106088.115,27935.957,26.333,535091.5244,190500.7975
11661298,106088.115,62791.003,59.188,535091.5244,190850.7975
11661300,106088.115,19492.143,18.374,535091.5244,191200.7975
11661302,106088.115,5537.629,5.22,535091.5244,191550.7975
11661304,106088.115,6979.879,6.579,535091.5244,191900.7975
11661306,106088.115,9943.466,9.373,535091.5244,192250.7975
11661308,106088.115,6621.362,6.241,535091.5244,192600.7975
11661310,106088.115,7333.928,6.913,535091.5244,192950.7975
11661312,106088.115,9421.134,8.88,535091.5244,193300.7975
11661314,106088.115,14627.859,13.788,535091.5244,193650.7975
11661316,106088.115,15299.761,14.422,535091.5244,194000.7975
11661318,106088.115,13977.773,13.176,535091.5244,194350.7975
11661320,106088.115,11621.063,10.954,535091.5244,194700.7975
11661322,106088.115,13109.3,12.357,535091.5244,195050.7975
11661324,106088.115,15967.455,15.051,535091.5244,195400.7975
11661326,106088.115,11509.44,10.849,535091.5244,195750.7975
11661328,106088.115,6546.322,6.171,535091.5244,196100.7975
11661330,106088.115,12290.655,11.585,535091.5244,196450.7975
11661332,106088.115,23540.104,22.189,535091.5244,196800.7975
11661334,106088.115,16973.589,16.0,535091.5244,197150.7975
11661336,106088.115,12301.546,11.596,535091.5244,197500.7975
11661338,106088.115,11046.558,10.413,535091.5244,197850.7975
11661340,106088.115,11348.403,10.697,535091.5244,198200.7975
11661342,106088.115,16889.302,15.92,535091.5244,198550.7975
11661344,106088.115,21284.16,20.063,535091.5244,198900.7975
11661346,106088.115,24292.359,22.898,535091.5244,199250.7975
11661348,106088.115,15726.054,14.824,535091.5244,199600.7975
11661350,106088.115,20140.498,18.985,535091.5244,199950.7975
11671121,106088.0975,33603.729,31.675,535394.633272,159875.7975
11671123,106088.0975,64519.686,60.817,535394.633272,160225.7975
11671125,106088.0975,89174.105,84.057,535394.633272,160575.7975
11671127,106088.0975,57498.724,54.199,535394.633272,160925.7975
11671129,106088.0975,22831.402,21.521,535394.633272,161275.7975
11671131,106088.0975,22961.258,21.644,535394.633272,161625.7975
11671133,106088.0975,13281.034,12.519,535394.633272,161975.7975
11671135,106088.0975,11861.121,11.18,535394.633272,162325.7975
11671137,106088.0975,19098.278,18.002,535394.633272,162675.7975
11671139,106088.0975,30024.275,28.301,535394.633272,163025.7975
11671141,106088.0975,32942.295,31.052,535394.633272,163375.7975
11671143,106088.0975,27641.245,26.055,535394.633272,163725.7975
11671145,106088.0975,58293.114,54.948,535394.633272,164075.7975
11671147,106088.0975,68677.939,64.737,535394.633272,164425.7975
11671149,106088.0975,75392.418,71.066,535394.633272,164775.7975
11671151,106088.0975,32223.216,30.374,535394.633272,165125.7975
11671153,106088.0975,21114.429,19.903,535394.633272,165475.7975
11671155,106088.0975,17906.255,16.879,535394.633272,165825.7975
11671157,106088.0975,14620.17,13.781,535394.633272,166175.7975
11671159,106088.0975,14491.115,13.66,535394.633272,166525.7975
11671161,106088.0975,1547.253,1.458,535394.633272,166875.7975
11671163,106088.0975,10476.13,9.875,535394.633272,167225.7975
11671165,106088.0975,42366.08,39.935,535394.633272,167575.7975
11671167,106088.0975,16522.217,15.574,535394.633272,167925.7975
11671169,106088.0975,28057.705,26.448,535394.633272,168275.7975
11671171,106088.0975,33944.459,31.996,535394.633272,168625.7975
11671173,106088.0975,13583.257,12.804,535394.633272,168975.7975
11671175,106088.0975,16879.408,15.911,535394.633272,169325.7975
11671177,106088.0975,17114.415,16.132,535394.633272,169675.7975
11671179,106088.0975,10232.094,9.645,535394.633272,170025.7975
11671181,106088.0975,16857.131,15.89,535394.633272,170375.7975
11671183,106088.0975,18637.462,17.568,535394.633272,170725.7975
11671185,106088.0975,22381.498,21.097,535394.633272,171075.7975
11671187,106088.0975,18647.632,17.577,535394.633272,171425.7975
11671189,106088.0975,32634.271,30.761,535394.633272,171775.7975
11671191,106088.0975,38667.975,36.449,535394.633272,172125.7975
11671193,106088.0975,29224.395,27.547,535394.633272,172475.7975
11671195,106088.0975,10501.544,9.899,535394.633272,172825.7975
11671197,106088.0975,21875.243,20.62,535394.633272,173175.7975
11671199,106088.0975,36758.037,34.649,535394.633272,173525.7975
11671201,106088.0975,21041.922,19.834,535394.633272,173875.7975
11671203,106088.0975,78134.861,73.651,535394.633272,174225.7975
11671205,106088.0975,21560.475,20.323,535394.633272,174575.7975
11671207,106088.0975,8209.879,7.739,535394.633272,174925.7975
11671209,106088.0975,49601.806,46.755,535394.633272,175275.7975
11671211,106088.0975,80118.839,75.521,535394.633272,175625.7975
11671213,106088.0975,17501.317,16.497,535394.633272,175975.7975
11671215,106088.0975,16984.163,16.009,535394.633272,176325.7975
11671217,106088.0975,16101.165,15.177,535394.633272,176675.7975
11671219,106088.0975,12635.797,11.911,535394.633272,177025.7975
11671221,106088.0975,11694.081,11.023,535394.633272,177375.7975
11671223,106088.0975,14908.733,14.053,535394.633272,177725.7975
11671225,106088.0975,6081.921,5.733,535394.633272,178075.7975
11671227,106088.0975,6240.435,5.882,535394.633272,178425.7975
11671229,106088.0975,19160.821,18.061,535394.633272,178775.7975
11671231,106088.0975,22523.842,21.231,535394.633272,179125.7975
11671233,106088.0975,9761.858,9.202,535394.633272,179475.7975
11671235,106088.0975,24036.734,22.657,535394.633272,179825.7975
11671237,106088.0975,6903.988,6.508,535394.633272,180175.7975
11671239,106088.0975,10598.805,9.991,535394.633272,180525.7975
11671241,106088.0975,17884.313,16.858,535394.633272,180875.7975
11671243,106088.0975,14903.773,14.048,535394.633272,181225.7975
11671245,106088.0975,15479.525,14.591,535394.633272,181575.7975
11671247,106088.0975,21700.952,20.456,535394.633272,181925.7975
11671249,106088.0975,19043.949,17.951,535394.633272,182275.7975
11671251,106088.0975,14679.43,13.837,535394.633272,182625.7975
11671253,106088.0975,10648.532,10.037,535394.633272,182975.7975
11671255,106088.0975,41593.522,39.207,535394.633272,183325.7975
11671257,106088.0975,46357.421,43.697,535394.633272,183675.7975
11671259,106088.0975,28476.263,26.842,535394.633272,184025.7975
11671261,106088.0975,23840.603,22.472,535394.633272,184375.7975
11671263,106088.0975,12515.272,11.797,535394.633272,184725.7975
11671265,106088.0975,10502.668,9.9,535394.633272,185075.7975
11671267,106088.0975,16277.163,15.343,535394.633272,185425.7975
11671269,106088.0975,24696.483,23.279,535394.633272,185775.7975
11671271,106088.0975,37817.552,35.647,535394.633272,186125.7975
11671273,106088.0975,37307.389,35.166,535394.633272,186475.7975
11671275,106088.0975,24143.308,22.758,535394.633272,186825.7975
11671277,106088.0975,34521.707,32.541,535394.633272,187175.7975
11671279,106088.0975,40922.611,38.574,535394.633272,187525.7975
11671281,106088.0975,33600.262,31.672,535394.633272,187875.7975
11671283,106088.0975,317.537,0.299,535394.633272,188225.7975
11671285,106088.0975,7710.945,7.268,535394.633272,188575.7975
11671287,106088.0975,4938.349,4.655,535394.633272,188925.7975
11671289,106088.0975,9988.858,9.416,535394.633272,189275.7975
11671291,106088.0975,5949.597,5.608,535394.633272,189625.7975
11671293,106088.0975,4033.115,3.802,535394.633272,189975.7975
11671295,106088.0975,8943.279,8.43,535394.633272,190325.7975
11671297,106088.0975,22754.329,21.449,535394.633272,190675.7975
11671299,106088.0975,47694.616,44.958,535394.633272,191025.7975
11671301,106088.0975,24561.663,23.152,535394.633272,191375.7975
11671303,106088.0975,8131.943,7.665,535394.633272,191725.7975
11671305,106088.0975,5620.025,5.298,535394.633272,192075.7975
11671307,106088.0975,1498.592,1.413,535394.633272,192425.7975
11671309,106088.0975,2246.701,2.118,535394.633272,192775.7975
11671311,106088.0975,13011.64,12.265,535394.633272,193125.7975
11671313,106088.0975,12405.828,11.694,535394.633272,193475.7975
11671315,106088.0975,12542.054,11.822,535394.633272,193825.7975
11671317,106088.0975,13353.642,12.587,535394.633272,194175.7975
11671319,106088.0975,9977.036,9.404,535394.633272,194525.7975
11671321,106088.0975,8449.729,7.965,535394.633272,194875.7975
11671323,106088.0975,18652.057,17.582,535394.633272,195225.7975
11671325,106088.0975,15273.466,14.397,535394.633272,195575.7975
11671327,106088.0975,10496.366,9.894,535394.633272,195925.7975
11671329,106088.0975,15247.85,14.373,535394.633272,196275.7975
11671331,106088.0975,7656.677,7.217,535394.633272,196625.7975
11671333,106088.0975,18722.032,17.648,535394.633272,196975.7975
11671335,106088.0975,12685.574,11.958,535394.633272,197325.7975
11671337,106088.0975,12851.076,12.114,535394.633272,197675.7975
11671339,106088.0975,10451.874,9.852,535394.633272,198025.7975
11671341,106088.0975,9927.538,9.358,535394.633272,198375.7975
11671343,106088.0975,13196.201,12.439,535394.633272,198725.7975
11671345,106088.0975,11430.699,10.775,535394.633272,199075.7975
11671347,106088.0975,19793.928,18.658,535394.633272,199425.7975
11671349,106088.0975,12144.374,11.447,535394.633272,199775.7975
11681122,106088.0975,12639.602,11.914,535697.742128,160050.7975
11681124,106088.0975,31919.789,30.088,535697.742128,160400.7975
11681126,106088.0975,44843.206,42.27,535697.742128,160750.7975
11681128,106088.0975,46329.363,43.671,535697.742128,161100.7975
11681130,106088.0975,41005.374,38.652,535697.742128,161450.7975
11681132,106088.0975,27543.432,25.963,535697.742128,161800.7975
11681134,106088.0975,9173.34,8.647,535697.742128,162150.7975
11681136,106088.0975,8469.256,7.983,535697.742128,162500.7975
11681138,106088.0975,8557.628,8.067,535697.742128,162850.7975
11681140,106088.0975,7348.592,6.927,535697.742128,163200.7975
11681142,106088.0975,2065.423,1.947,535697.742128,163550.7975
11681144,106088.0975,41162.253,38.8,535697.742128,163900.7975
11681146,106088.0975,51086.449,48.155,535697.742128,164250.7975
11681148,106088.0975,44403.895,41.856,535697.742128,164600.7975
11681150,106088.0975,31186.636,29.397,535697.742128,164950.7975
11681152,106088.0975,26934.982,25.389,535697.742128,165300.7975
11681154,106088.0975,11749.7,11.075,535697.742128,165650.7975
11681156,106088.0975,26628.192,25.1,535697.742128,166000.7975
11681158,106088.0975,11521.821,10.861,535697.742128,166350.7975
11681160,106088.0975,12557.306,11.837,535697.742128,166700.7975
11681162,106088.0975,14977.971,14.118,535697.742128,167050.7975
11681164,106088.0975,12015.626,11.326,535697.742128,167400.7975
11681166,106088.0975,10346.852,9.753,535697.742128,167750.7975
11681168,106088.0975,3097.077,2.919,535697.742128,168100.7975
11681170,106088.0975,17590.015,16.581,535697.742128,168450.7975
11681172,106088.0975,23181.055,21.851,535697.742128,168800.7975
11681174,106088.0975,12599.161,11.876,535697.742128,169150.7975
11681176,106088.0975,16183.644,15.255,535697.742128,169500.7975
11681178,106088.0975,17711.829,16.695,535697.742128,169850.7975
11681180,106088.0975,24014.346,22.636,535697.742128,170200.7975
11681182,106088.0975,24067.158,22.686,535697.742128,170550.7975
11681184,106088.0975,29343.601,27.66,535697.742128,170900.7975
11681186,106088.0975,24320.095,22.924,535697.742128,171250.7975
11681188,106088.0975,20305.875,19.141,535697.742128,171600.7975
11681190,106088.0975,32743.243,30.864,535697.742128,171950.7975
11681192,106088.0975,24968.106,23.535,535697.742128,172300.7975
11681194,106088.0975,16917.213,15.946,535697.742128,172650.7975
11681196,106088.0975,19955.24,18.81,535697.742128,173000.7975
11681198,106088.0975,5460.721,5.147,535697.742128,173350.7975
11681200,106088.0975,33217.521,31.311,535697.742128,173700.7975
11681202,106088.0975,23077.931,21.754,535697.742128,174050.7975
11681204,106088.0975,9863.753,9.298,535697.742128,174400.7975
11681206,106088.0975,12259.163,11.556,535697.742128,174750.7975
11681208,106088.0975,10744.166,10.128,535697.742128,175100.7975
11681210,106088.0975,22475.325,21.186,535697.742128,175450.7975
11681212,106088.0975,22576.629,21.281,535697.742128,175800.7975
11681214,106088.0975,27866.944,26.268,535697.742128,176150.7975
11681216,106088.0975,25224.367,23.777,535697.742128,176500.7975
11681218,106088.0975,14133.578,13.322,535697.742128,176850.7975
11681220,106088.0975,15193.397,14.321,535697.742128,177200.7975
11681222,106088.0975,7692.43,7.251,535697.742128,177550.7975
11681224,106088.0975,6904.067,6.508,535697.742128,177900.7975
11681226,106088.0975,3552.368,3.349,535697.742128,178250.7975
11681228,106088.0975,15065.25,14.201,535697.742128,178600.7975
11681230,106088.0975,17979.931,16.948,535697.742128,178950.7975
11681232,106088.0975,7177.548,6.766,535697.742128,179300.7975
11681234,106088.0975,13806.989,13.015,535697.742128,179650.7975
11681236,106088.0975,22651.758,21.352,535697.742128,180000.7975
11681238,106088.0975,9066.18,8.546,535697.742128,180350.7975
11681240,106088.0975,3066.857,2.891,535697.742128,180700.7975
11681242,106088.0975,8788.423,8.284,535697.742128,181050.7975
11681244,106088.0975,17387.555,16.39,535697.742128,181400.7975
11681246,106088.0975,20139.508,18.984,535697.742128,181750.7975
11681248,106088.0975,18418.054,17.361,535697.742128,182100.7975
11681250,106088.0975,17965.407,16.934,535697.742128,182450.7975
11681252,106088.0975,21253.183,20.034,535697.742128,182800.7975
11681254,106088.0975,19806.277,18.67,535697.742128,183150.7975
11681256,106088.0975,45499.781,42.889,535697.742128,183500.7975
11681258,106088.0975,28212.135,26.593,535697.742128,183850.7975
11681260,106088.0975,41090.477,38.732,535697.742128,184200.7975
11681262,106088.0975,22759.664,21.454,535697.742128,184550.7975
11681264,106088.0975,13774.707,12.984,535697.742128,184900.7975
11681266,106088.0975,19231.129,18.128,535697.742128,185250.7975
11681268,106088.0975,18298.95,17.249,535697.742128,185600.7975
11681270,106088.0975,20965.772,19.763,535697.742128,185950.7975
11681272,106088.0975,28570.462,26.931,535697.742128,186300.7975
11681274,106088.0975,39550.207,37.281,535697.742128,186650.7975
11681276,106088.0975,41998.351,39.588,535697.742128,187000.7975
11681278,106088.0975,16008.231,15.09,535697.742128,187350.7975
11681280,106088.0975,1897.643,1.789,535697.742128,187700.7975
11681282,106088.0975,23651.105,22.294,535697.742128,188050.7975
11681284,106088.0975,19745.852,18.613,535697.742128,188400.7975
11681286,106088.0975,11725.047,11.052,535697.742128,188750.7975
11681288,106088.0975,14511.566,13.679,535697.742128,189100.7975
11681290,106088.0975,6880.769,6.486,535697.742128,189450.7975
11681292,106088.0975,4208.26,3.967,535697.742128,189800.7975
11681294,106088.0975,9362.573,8.825,535697.742128,190150.7975
11681296,106088.0975,24243.098,22.852,535697.742128,190500.7975
11681298,106088.0975,33257.497,31.349,535697.742128,190850.7975
11681300,106088.0975,21479.039,20.246,535697.742128,191200.7975
11681302,106088.0975,6118.644,5.768,535697.742128,191550.7975
11681304,106088.0975,3743.136,3.528,535697.742128,191900.7975
11681306,106088.0975,18003.352,16.97,535697.742128,192250.7975
11681308,106088.0975,23302.274,21.965,535697.742128,192600.7975
11681310,106088.0975,6368.752,6.003,535697.742128,192950.7975
11681312,106088.0975,7329.201,6.909,535697.742128,193300.7975
11681314,106088.0975,580.718,0.547,535697.742128,193650.7975
11681316,106088.0975,19957.136,18.812,535697.742128,194000.7975
11681318,106088.0975,24551.149,23.142,535697.742128,194350.7975
11681320,106088.0975,24738.573,23.319,535697.742128,194700.7975
11681322,106088.0975,18074.735,17.037,535697.742128,195050.7975
11681324,106088.0975,6936.721,6.539,535697.742128,195400.7975
11681326,106088.0975,13506.513,12.731,535697.742128,195750.7975
11681328,106088.0975,10127.464,9.546,535697.742128,196100.7975
11681330,106088.0975,12800.636,12.066,535697.742128,196450.7975
11681332,106088.0975,15148.663,14.279,535697.742128,196800.7975
11681334,106088.0975,17434.641,16.434,535697.742128,197150.7975
11681336,106088.0975,14377.339,13.552,535697.742128,197500.7975
11681338,106088.0975,13523.853,12.748,535697.742128,197850.7975
11681340,106088.0975,9254.536,8.723,535697.742128,198200.7975
11681342,106088.0975,17392.533,16.394,535697.742128,198550.7975
11681344,106088.0975,12183.382,11.484,535697.742128,198900.7975
11681346,106088.0975,11613.542,10.947,535697.742128,199250.7975
11681348,106088.0975,13178.086,12.422,535697.742128,199600.7975
11681350,106088.0975,9256.818,8.726,535697.742128,199950.7975
11691125,106088.115,12492.171,11.775,536000.851,160575.7975
11691129,106088.115,68398.802,64.474,536000.851,161275.7975
11691131,106088.115,49029.042,46.215,536000.851,161625.7975
11691133,106088.115,65454.243,61.698,536000.851,161975.7975
11691135,106088.115,23741.898,22.379,536000.851,162325.7975
11691137,106088.115,21460.417,20.229,536000.851,162675.7975
11691139,106088.115,10121.474,9.541,536000.851,163025.7975
11691141,106088.115,958.778,0.904,536000.851,163375.7975
11691143,106088.115,39503.009,37.236,536000.851,163725.7975
11691145,106088.115,37054.174,34.928,536000.851,164075.7975
11691147,106088.115,56934.156,53.667,536000.851,164425.7975
11691149,106088.115,47479.837,44.755,536000.851,164775.7975
11691151,106088.115,47042.904,44.343,536000.851,165125.7975
11691153,106088.115,17767.151,16.748,536000.851,165475.7975
11691155,106088.115,12799.456,12.065,536000.851,165825.7975
11691157,106088.115,21614.718,20.374,536000.851,166175.7975
11691159,106088.115,10080.213,9.502,536000.851,166525.7975
11691161,106088.115,17831.423,16.808,536000.851,166875.7975
11691163,106088.115,15718.295,14.816,536000.851,167225.7975
11691165,106088.115,12008.137,11.319,536000.851,167575.7975
11691167,106088.115,11796.523,11.12,536000.851,167925.7975
11691169,106088.115,8593.636,8.1,536000.851,168275.7975
11691171,106088.115,15010.366,14.149,536000.851,168625.7975
11691173,106088.115,23469.398,22.123,536000.851,168975.7975
11691175,106088.115,17868.269,16.843,536000.851,169325.7975
11691177,106088.115,29139.568,27.467,536000.851,169675.7975
11691179,106088.115,32606.878,30.736,536000.851,170025.7975
11691181,106088.115,31437.978,29.634,536000.851,170375.7975
11691183,106088.115,22581.322,21.285,536000.851,170725.7975
11691185,106088.115,28791.193,27.139,536000.851,171075.7975
11691187,106088.115,12247.179,11.544,536000.851,171425.7975
11691189,106088.115,20543.311,19.364,536000.851,171775.7975
11691191,106088.115,24774.005,23.352,536000.851,172125.7975
11691193,106088.115,23216.774,21.884,536000.851,172475.7975
11691195,106088.115,11660.783,10.992,536000.851,172825.7975
11691197,106088.115,14420.133,13.593,536000.851,173175.7975
11691199,106088.115,15961.161,15.045,536000.851,173525.7975
11691201,106088.115,9624.506,9.072,536000.851,173875.7975
11691203,106088.115,10875.662,10.252,536000.851,174225.7975
11691205,106088.115,49551.914,46.708,536000.851,174575.7975
11691207,106088.115,25076.201,23.637,536000.851,174925.7975
11691209,106088.115,20160.802,19.004,536000.851,175275.7975
11691211,106088.115,9327.523,8.792,536000.851,175625.7975
11691213,106088.115,15647.581,14.75,536000.851,175975.7975
11691215,106088.115,23562.977,22.211,536000.851,176325.7975
11691217,106088.115,17792.397,16.771,536000.851,176675.7975
11691219,106088.115,5541.04,5.223,536000.851,177025.7975
11691221,106088.115,13015.423,12.269,536000.851,177375.7975
11691223,106088.115,16254.83,15.322,536000.851,177725.7975
11691225,106088.115,14542.397,13.708,536000.851,178075.7975
11691227,106088.115,15021.489,14.159,536000.851,178425.7975
11691229,106088.115,19483.369,18.365,536000.851,178775.7975
11691231,106088.115,14774.376,13.927,536000.851,179125.7975
11691233,106088.115,30314.68,28.575,536000.851,179475.7975
11691235,106088.115,49390.178,46.556,536000.851,179825.7975
11691237,106088.115,32383.426,30.525,536000.851,180175.7975
11691239,106088.115,8316.724,7.839,536000.851,180525.7975
11691241,106088.115,10718.717,10.104,536000.851,180875.7975
11691243,106088.115,11491.056,10.832,536000.851,181225.7975
11691245,106088.115,23470.416,22.124,536000.851,181575.7975
11691247,106088.115,15049.674,14.186,536000.851,181925.7975
11691249,106088.115,11980.959,11.293,536000.851,182275.7975
11691251,106088.115,21976.967,20.716,536000.851,182625.7975
11691253,106088.115,29903.08,28.187,536000.851,182975.7975
11691255,106088.115,22873.278,21.561,536000.851,183325.7975
11691257,106088.115,48537.328,45.752,536000.851,183675.7975
11691259,106088.115,45849.823,43.219,536000.851,184025.7975
11691261,106088.115,42516.334,40.076,536000.851,184375.7975
11691263,106088.115,18433.716,17.376,536000.851,184725.7975
11691265,106088.115,13217.296,12.459,536000.851,185075.7975
11691267,106088.115,20653.227,19.468,536000.851,185425.7975
11691269,106088.115,23009.862,21.689,536000.851,185775.7975
11691271,106088.115,27493.2,25.915,536000.851,186125.7975
11691273,106088.115,55376.84,52.199,536000.851,186475.7975
11691275,106088.115,60495.803,57.024,536000.851,186825.7975
11691277,106088.115,6968.068,6.568,536000.851,187175.7975
11691279,106088.115,16103.769,15.18,536000.851,187525.7975
11691281,106088.115,19223.021,18.12,536000.851,187875.7975
11691283,106088.115,31260.172,29.466,536000.851,188225.7975
11691285,106088.115,23395.145,22.053,536000.851,188575.7975
11691287,106088.115,14503.006,13.671,536000.851,188925.7975
11691289,106088.115,20664.803,19.479,536000.851,189275.7975
11691291,106088.115,14400.727,13.574,536000.851,189625.7975
11691293,106088.115,8055.295,7.593,536000.851,189975.7975
11691295,106088.115,24212.994,22.823,536000.851,190325.7975
11691297,106088.115,17392.459,16.394,536000.851,190675.7975
11691299,106088.115,13406.443,12.637,536000.851,191025.7975
11691301,106088.115,0,0.0,536000.851,191375.7975
11691303,106088.115,3265.154,3.078,536000.851,191725.7975
11691305,106088.115,27379.742,25.808,536000.851,192075.7975
11691307,106088.115,23843.103,22.475,536000.851,192425.7975
11691309,106088.115,25606.004,24.137,536000.851,192775.7975
11691311,106088.115,20159.816,19.003,536000.851,193125.7975
11691313,106088.115,16192.903,15.264,536000.851,193475.7975
11691315,106088.115,23476.689,22.129,536000.851,193825.7975
11691317,106088.115,19935.28,18.791,536000.851,194175.7975
11691319,106088.115,22954.95,21.638,536000.851,194525.7975
11691321,106088.115,25432.227,23.973,536000.851,194875.7975
11691323,106088.115,3380.888,3.187,536000.851,195225.7975
11691325,106088.115,22099.888,20.832,536000.851,195575.7975
11691327,106088.115,22633.549,21.335,536000.851,195925.7975
11691329,106088.115,18728.87,17.654,536000.851,196275.7975
11691331,106088.115,16449.462,15.505,536000.851,196625.7975
11691333,106088.115,12929.796,12.188,536000.851,196975.7975
11691335,106088.115,10305.552,9.714,536000.851,197325.7975
11691337,106088.115,14136.999,13.326,536000.851,197675.7975
11691339,106088.115,10633.645,10.023,536000.851,198025.7975
11691341,106088.115,5475.096,5.161,536000.851,198375.7975
11691343,106088.115,9954.799,9.384,536000.851,198725.7975
11691345,106088.115,12740.955,12.01,536000.851,199075.7975
11691347,106088.115,11865.519,11.185,536000.851,199425.7975
11691349,106088.115,12844.014,12.107,536000.851,199775.7975
11701130,106088.115,92117.24,86.831,536303.9599,161450.7975
11701132,106088.115,85303.741,80.408,536303.9599,161800.7975
11701134,106088.115,94022.018,88.626,536303.9599,162150.7975
11701136,106088.115,25869.107,24.385,536303.9599,162500.7975
11701138,106088.115,16449.861,15.506,536303.9599,162850.7975
11701140,106088.115,11981.278,11.294,536303.9599,163200.7975
11701142,106088.115,22895.885,21.582,536303.9599,163550.7975
11701144,106088.115,21967.276,20.707,536303.9599,163900.7975
11701146,106088.115,36753.576,34.644,536303.9599,164250.7975
11701148,106088.115,34359.314,32.388,536303.9599,164600.7975
11701150,106088.115,57483.621,54.185,536303.9599,164950.7975
11701152,106088.115,14011.651,13.208,536303.9599,165300.7975
11701154,106088.115,11706.48,11.035,536303.9599,165650.7975
11701156,106088.115,15949.537,15.034,536303.9599,166000.7975
11701158,106088.115,16260.7,15.328,536303.9599,166350.7975
11701160,106088.115,9915.128,9.346,536303.9599,166700.7975
11701162,106088.115,10723.06,10.108,536303.9599,167050.7975
11701164,106088.115,15279.608,14.403,536303.9599,167400.7975
11701166,106088.115,13716.719,12.93,536303.9599,167750.7975
11701168,106088.115,4160.588,3.922,536303.9599,168100.7975
11701170,106088.115,7610.946,7.174,536303.9599,168450.7975
11701172,106088.115,14190.165,13.376,536303.9599,168800.7975
11701174,106088.115,16971.573,15.998,536303.9599,169150.7975
11701176,106088.115,16405.307,15.464,536303.9599,169500.7975
11701178,106088.115,35535.376,33.496,536303.9599,169850.7975
11701180,106088.115,34449.488,32.473,536303.9599,170200.7975
11701182,106088.115,20974.197,19.771,536303.9599,170550.7975
11701184,106088.115,20803.606,19.61,536303.9599,170900.7975
11701186,106088.115,15695.16,14.794,536303.9599,171250.7975
11701188,106088.115,20700.263,19.512,536303.9599,171600.7975
11701190,106088.115,14956.835,14.099,536303.9599,171950.7975
11701192,106088.115,20131.005,18.976,536303.9599,172300.7975
11701194,106088.115,17496.762,16.493,536303.9599,172650.7975
11701196,106088.115,15200.028,14.328,536303.9599,173000.7975
11701198,106088.115,20225.321,19.065,536303.9599,173350.7975
11701200,106088.115,21812.939,20.561,536303.9599,173700.7975
11701202,106088.115,8073.076,7.61,536303.9599,174050.7975
11701204,106088.115,5817.361,5.484,536303.9599,174400.7975
11701206,106088.115,19524.087,18.404,536303.9599,174750.7975
11701208,106088.115,27954.965,26.351,536303.9599,175100.7975
11701210,106088.115,12940.759,12.198,536303.9599,175450.7975
11701212,106088.115,10456.017,9.856,536303.9599,175800.7975
11701214,106088.115,27941.242,26.338,536303.9599,176150.7975
11701216,106088.115,38877.67,36.647,536303.9599,176500.7975
11701218,106088.115,10067.8,9.49,536303.9599,176850.7975
11701220,106088.115,8746.355,8.244,536303.9599,177200.7975
11701222,106088.115,14999.412,14.139,536303.9599,177550.7975
11701224,106088.115,11204.683,10.562,536303.9599,177900.7975
11701226,106088.115,8649.778,8.153,536303.9599,178250.7975
11701228,106088.115,14574.777,13.738,536303.9599,178600.7975
11701230,106088.115,7025.858,6.623,536303.9599,178950.7975
11701232,106088.115,15960.77,15.045,536303.9599,179300.7975
11701234,106088.115,25190.658,23.745,536303.9599,179650.7975
11701236,106088.115,24608.659,23.196,536303.9599,180000.7975
11701238,106088.115,26764.629,25.229,536303.9599,180350.7975
11701240,106088.115,4600.181,4.336,536303.9599,180700.7975
11701242,106088.115,4231.546,3.989,536303.9599,181050.7975
11701244,106088.115,12178.582,11.48,536303.9599,181400.7975
11701246,106088.115,10465.338,9.865,536303.9599,181750.7975
11701248,106088.115,33003.411,31.109,536303.9599,182100.7975
11701250,106088.115,25186.353,23.741,536303.9599,182450.7975
11701252,106088.115,24124.78,22.74,536303.9599,182800.7975
11701254,106088.115,16195.138,15.266,536303.9599,183150.7975
11701256,106088.115,19266.582,18.161,536303.9599,183500.7975
11701258,106088.115,38853.69,36.624,536303.9599,183850.7975
11701260,106088.115,41634.628,39.245,536303.9599,184200.7975
11701262,106088.115,42936.597,40.473,536303.9599,184550.7975
